ðt1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM;status
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;49;51;50.00;7;8;7;7.33;245.77;245;PI
50;50;51;50.33;7;7;7;7.00;244.06;244;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;51;50.00;7;8;7;7.33;245.73;245;PI
50;49;50;49.67;7;8;7;7.33;247.44;247;PI
50;49;50;49.67;7;8;7;7.33;247.49;247;PI
50;49;50;49.67;7;8;7;7.33;247.54;247;PI
50;49;50;49.67;7;8;7;7.33;247.58;247;PI
50;49;50;49.67;7;8;7;7.33;247.63;247;PI
50;49;50;49.67;7;8;7;7.33;247.68;247;PI
50;49;50;49.67;7;8;7;7.33;247.73;247;PI
50;49;50;49.67;7;8;7;7.33;247.77;247;PI
50;49;50;49.67;7;8;7;7.33;247.82;247;PI
50;49;50;49.67;7;8;7;7.33;247.87;247;PI
50;49;50;49.67;7;8;7;7.33;247.92;247;PI
50;49;50;49.67;7;8;7;7.33;247.96;247;PI
50;49;50;49.67;7;8;7;7.33;248.01;248;PI
50;49;50;49.67;7;8;7;7.33;248.06;248;PI
50;49;50;49.67;7;8;7;7.33;248.11;248;PI
50;49;50;49.67;7;8;7;7.33;248.15;248;PI
50;49;50;49.67;7;8;7;7.33;248.20;248;PI
50;49;50;49.67;7;8;7;7.33;248.25;248;PI
50;49;50;49.67;7;8;7;7.33;248.30;248;PI
50;49;50;49.67;7;8;7;7.33;248.34;248;PI
50;49;50;49.67;7;8;7;7.33;248.39;248;PI
50;49;50;49.67;7;8;7;7.33;248.44;248;PI
50;49;50;49.67;7;8;7;7.33;248.49;248;PI
50;49;50;49.67;7;8;7;7.33;248.53;248;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;49;51;50.00;7;8;7;7.33;246.87;246;PI
50;50;51;50.33;7;7;7;7.00;245.15;245;PI
50;50;51;50.33;7;7;7;7.00;245.11;245;PI
50;50;51;50.33;7;7;7;7.00;245.06;245;PI
50;50;51;50.33;7;7;7;7.00;245.01;245;PI
50;50;51;50.33;7;7;7;7.00;244.96;244;PI
50;50;51;50.33;7;7;7;7.00;244.92;244;PI
50;50;51;50.33;7;7;7;7.00;244.87;244;PI
50;50;51;50.33;7;7;7;7.00;244.82;244;PI
50;50;51;50.33;7;7;7;7.00;244.77;244;PI
50;50;51;50.33;7;7;7;7.00;244.73;244;PI
50;50;51;50.33;7;7;7;7.00;244.68;244;PI
50;50;51;50.33;7;7;7;7.00;244.63;244;PI
50;50;51;50.33;7;7;7;7.00;244.58;244;PI
50;50;51;50.33;7;7;7;7.00;244.54;244;PI
50;49;51;50.00;7;8;7;7.33;246.20;246;PI
50;49;51;50.00;7;8;7;7.33;246.20;246;PI
