t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
37;36;37;36.67;20;23;20;21.00;111.25;111
37;36;37;36.67;20;23;20;21.00;111.01;111
37;36;37;36.67;20;23;20;21.00;110.78;110
37;36;37;36.67;20;23;20;21.00;110.54;110
37;36;37;36.67;20;23;20;21.00;110.31;110
37;36;37;36.67;20;23;20;21.00;110.08;110
37;36;37;36.67;20;23;20;21.00;109.84;109
37;36;37;36.67;20;23;20;21.00;109.61;109
37;36;37;36.67;20;23;20;21.00;109.37;109
37;36;37;36.67;20;23;20;21.00;109.14;109
37;36;37;36.67;20;23;20;21.00;108.91;108
37;36;37;36.67;20;23;20;21.00;108.67;108
37;36;37;36.67;20;23;20;21.00;108.44;108
37;36;37;36.67;20;23;20;21.00;108.20;108
37;36;37;36.67;20;23;20;21.00;107.97;107
37;36;37;36.67;20;23;20;21.00;107.73;107
37;36;37;36.67;20;23;20;21.00;107.50;107
37;36;37;36.67;20;23;20;21.00;107.27;107
37;36;37;36.67;20;23;20;21.00;107.03;107
37;36;37;36.67;20;23;20;21.00;106.80;106
37;36;37;36.67;20;23;20;21.00;106.56;106
37;36;37;36.67;20;23;20;21.00;106.33;106
37;36;37;36.67;20;23;20;21.00;106.09;106
37;36;37;36.67;20;23;20;21.00;105.86;105
37;36;37;36.67;20;23;20;21.00;105.63;105
37;36;37;36.67;20;23;20;21.00;105.39;105
37;36;37;36.67;20;23;20;21.00;105.16;105
37;36;37;36.67;20;23;20;21.00;104.92;104
37;36;37;36.67;20;22;20;20.67;104.69;104
37;36;37;36.67;20;22;20;20.67;104.45;104
37;36;37;36.67;20;22;20;20.67;104.22;104
37;36;37;36.67;20;22;20;20.67;103.99;103
37;36;37;36.67;20;22;20;20.67;103.75;103
37;36;37;36.67;20;22;20;20.67;103.52;103
37;36;37;36.67;20;22;20;20.67;103.28;103
37;36;37;36.67;20;22;20;20.67;103.05;103
37;36;37;36.67;20;22;20;20.67;102.81;102
37;36;37;36.67;20;22;20;20.67;102.58;102
37;36;37;36.67;20;22;20;20.67;102.35;102
37;36;37;36.67;20;22;20;20.67;102.11;102
37;36;37;36.67;20;22;20;20.67;101.88;101
37;36;37;36.67;20;22;20;20.67;101.64;101
37;36;37;36.67;20;22;20;20.67;101.41;101
37;36;37;36.67;20;22;20;20.67;101.17;101
37;36;37;36.67;20;22;20;20.67;100.94;100
37;36;37;36.67;20;22;20;20.67;100.71;100
37;36;37;36.67;20;22;20;20.67;100.47;100
37;36;37;36.67;20;22;20;20.67;100.24;100
37;36;37;36.67;20;22;20;20.67;100.00;100
37;36;37;36.67;20;22;20;20.67;99.77;99
37;36;37;36.67;20;22;20;20.67;99.53;99
37;36;37;36.67;20;22;20;20.67;99.30;99
37;36;37;36.67;20;22;20;20.67;99.07;99
37;36;37;36.67;20;22;20;20.67;98.83;98
37;36;37;36.67;20;22;20;20.67;98.60;98
37;36;37;36.67;20;22;20;20.67;98.36;98
37;36;37;36.67;20;22;20;20.67;98.13;98
37;36;37;36.67;20;22;20;20.67;97.89;97
37;36;37;36.67;20;22;20;20.67;97.66;97
37;36;37;36.67;20;22;20;20.67;97.43;97
37;36;37;36.67;20;22;20;20.67;97.19;97
37;36;37;36.67;20;22;20;20.67;96.96;96
37;36;37;36.67;20;22;20;20.67;96.72;96
37;36;37;36.67;20;22;20;20.67;96.49;96
37;36;37;36.67;20;22;20;20.67;96.25;96
37;36;37;36.67;20;22;20;20.67;96.02;96
37;36;37;36.67;20;22;20;20.67;95.79;95
37;36;37;36.67;20;22;20;20.67;95.55;95
37;36;37;36.67;20;22;20;20.67;95.32;95
37;36;37;36.67;20;22;20;20.67;95.08;95
37;36;37;36.67;20;22;20;20.67;94.85;94
37;36;37;36.67;20;22;20;20.67;94.61;94
37;36;37;36.67;20;22;20;20.67;94.38;94
37;36;37;36.67;20;22;20;20.67;94.15;94
37;36;37;36.67;20;22;20;20.67;93.91;93
37;36;37;36.67;20;22;20;20.67;93.68;93
37;36;37;36.67;20;22;20;20.67;93.44;93
37;36;37;36.67;20;22;20;20.67;93.21;93
37;36;37;36.67;20;22;20;20.67;92.97;92
37;36;37;36.67;20;22;20;20.67;92.74;92
37;36;37;36.67;20;22;20;20.67;92.51;92
37;36;37;36.67;20;22;20;20.67;92.27;92
37;36;37;36.67;20;22;20;20.67;92.04;92
37;36;37;36.67;20;22;20;20.67;91.80;91
37;36;37;36.67;20;22;20;20.67;91.57;91
37;36;37;36.67;20;22;20;20.67;91.33;91
37;36;37;36.67;20;22;20;20.67;91.10;91
37;36;37;36.67;20;22;20;20.67;90.87;90
37;36;37;36.67;20;22;20;20.67;90.63;90
37;36;37;36.67;20;22;20;20.67;90.40;90
37;36;37;36.67;20;22;20;20.67;90.16;90
37;36;37;36.67;20;22;20;20.67;89.93;89
37;36;37;36.67;20;22;20;20.67;89.69;89
37;36;37;36.67;20;22;20;20.67;89.46;89
37;36;37;36.67;20;22;20;20.67;89.23;89
37;36;37;36.67;20;22;20;20.67;88.99;88
37;36;37;36.67;20;22;20;20.67;88.76;88
37;36;37;36.67;20;22;20;20.67;88.52;88
37;36;37;36.67;20;22;20;20.67;88.29;88
37;36;37;36.67;20;22;20;20.67;88.06;88
37;36;37;36.67;20;22;20;20.67;87.82;87
37;36;37;36.67;20;22;20;20.67;87.59;87
37;36;37;36.67;20;22;20;20.67;87.35;87
37;36;37;36.67;20;22;20;20.67;87.12;87
37;36;37;36.67;20;22;20;20.67;86.88;86
37;36;37;36.67;20;22;20;20.67;86.65;86
37;36;37;36.67;20;22;20;20.67;86.42;86
37;36;37;36.67;20;22;20;20.67;86.18;86
37;36;37;36.67;20;22;20;20.67;85.95;85
37;36;37;36.67;20;22;20;20.67;85.71;85
37;36;37;36.67;20;22;20;20.67;85.48;85
37;36;36;36.33;20;22;20;20.67;86.91;86
37;36;36;36.33;20;22;20;20.67;86.72;86
37;36;36;36.33;20;22;20;20.67;86.53;86
37;36;36;36.33;20;22;20;20.67;86.35;86
37;36;36;36.33;20;22;20;20.67;86.16;86
37;36;36;36.33;20;22;20;20.67;85.97;85
37;36;36;36.33;20;22;20;20.67;85.78;85
37;36;36;36.33;20;22;20;20.67;85.60;85
37;36;36;36.33;20;22;20;20.67;85.41;85
37;36;36;36.33;20;22;20;20.67;85.22;85
37;36;36;36.33;20;22;20;20.67;85.03;85
37;36;36;36.33;20;22;20;20.67;84.85;84
37;36;36;36.33;20;22;20;20.67;84.66;84
37;36;36;36.33;20;22;20;20.67;84.47;84
37;36;36;36.33;20;22;20;20.67;84.28;84
37;36;36;36.33;20;22;20;20.67;84.10;84
37;36;36;36.33;20;22;20;20.67;83.91;83
37;36;36;36.33;20;22;20;20.67;83.72;83
36;36;36;36.00;20;22;20;20.67;85.20;85
36;36;36;36.00;20;22;20;20.67;85.06;85
36;36;36;36.00;20;22;20;20.67;84.92;84
36;36;36;36.00;20;22;20;20.67;84.78;84
36;36;36;36.00;20;22;20;20.67;84.64;84
36;36;36;36.00;20;22;20;20.67;84.50;84
36;36;36;36.00;20;22;20;20.67;84.36;84
36;36;36;36.00;20;22;20;20.67;84.21;84
36;36;36;36.00;20;22;20;20.67;84.07;84
36;36;36;36.00;20;22;20;20.67;83.93;83
36;36;36;36.00;20;22;20;20.67;83.79;83
36;36;36;36.00;20;22;20;20.67;83.65;83
36;36;36;36.00;20;22;20;20.67;83.51;83
36;36;36;36.00;20;22;20;20.67;83.37;83
36;36;36;36.00;20;22;20;20.67;83.23;83
36;36;36;36.00;20;22;20;20.67;83.09;83
36;36;36;36.00;20;22;20;20.67;82.95;82
36;36;36;36.00;20;22;20;20.67;82.81;82
36;36;36;36.00;20;22;20;20.67;82.67;82
36;36;36;36.00;20;22;20;20.67;82.53;82
36;36;36;36.00;20;22;20;20.67;82.39;82
36;36;36;36.00;20;22;20;20.67;82.25;82
36;36;36;36.00;20;22;20;20.67;82.11;82
36;36;36;36.00;20;22;20;20.67;81.97;81
36;36;36;36.00;20;22;20;20.67;81.83;81
36;36;36;36.00;20;22;20;20.67;81.68;81
36;36;36;36.00;20;22;20;20.67;81.54;81
36;36;36;36.00;20;22;20;20.67;81.40;81
36;36;36;36.00;20;22;20;20.67;81.26;81
36;36;36;36.00;20;22;20;20.67;81.12;81
36;36;36;36.00;20;22;20;20.67;80.98;80
36;36;36;36.00;20;22;20;20.67;80.84;80
36;36;36;36.00;20;22;20;20.67;80.70;80
36;36;36;36.00;20;22;20;20.67;80.56;80
36;36;36;36.00;20;22;20;20.67;80.42;80
36;36;36;36.00;20;22;20;20.67;80.28;80
36;36;36;36.00;20;22;20;20.67;80.14;80
36;36;36;36.00;20;22;20;20.67;80.00;79
36;36;36;36.00;20;22;20;20.67;79.86;79
36;36;36;36.00;20;22;20;20.67;79.72;79
36;36;36;36.00;20;22;20;20.67;79.58;79
36;36;36;36.00;20;22;20;20.67;79.44;79
36;36;36;36.00;20;22;20;20.67;79.30;79
36;36;36;36.00;20;22;20;20.67;79.15;79
36;36;36;36.00;20;22;20;20.67;79.01;79
36;36;36;36.00;20;22;20;20.67;78.87;78
36;36;36;36.00;20;22;20;20.67;78.73;78
36;36;36;36.00;20;22;20;20.67;78.59;78
36;36;36;36.00;20;22;20;20.67;78.45;78
36;36;36;36.00;20;22;20;20.67;78.31;78
36;36;36;36.00;20;22;20;20.67;78.17;78
36;36;36;36.00;20;22;20;20.67;78.03;78
36;36;36;36.00;20;22;20;20.67;77.89;77
36;36;36;36.00;20;22;20;20.67;77.75;77
36;36;36;36.00;20;22;20;20.67;77.61;77
36;36;36;36.00;20;22;20;20.67;77.47;77
36;36;36;36.00;20;22;20;20.67;77.33;77
36;36;36;36.00;20;22;20;20.67;77.19;77
36;36;36;36.00;20;22;20;20.67;77.05;77
36;36;36;36.00;20;22;20;20.67;76.91;76
36;36;36;36.00;20;22;20;20.67;76.77;76
36;36;36;36.00;20;22;20;20.67;76.63;76
36;36;36;36.00;20;22;20;20.67;76.48;76
36;36;36;36.00;20;22;20;20.67;76.34;76
36;36;36;36.00;20;22;20;20.67;76.20;76
36;36;36;36.00;20;22;20;20.67;76.06;76
36;36;36;36.00;20;22;20;20.67;75.92;75
36;36;36;36.00;20;22;20;20.67;75.78;75
36;36;36;36.00;20;22;20;20.67;75.64;75
36;36;36;36.00;20;22;20;20.67;75.50;75
36;36;36;36.00;20;22;20;20.67;75.36;75
36;36;36;36.00;20;22;20;20.67;75.22;75
36;36;36;36.00;20;22;20;20.67;75.08;75
36;36;36;36.00;20;22;20;20.67;74.94;74
36;35;36;35.67;20;22;20;20.67;76.46;76
36;35;36;35.67;20;22;20;20.67;76.37;76
36;35;36;35.67;20;22;20;20.67;76.27;76
36;35;36;35.67;20;22;20;20.67;76.18;76
36;35;36;35.67;20;22;20;20.67;76.09;76
36;35;36;35.67;20;22;20;20.67;75.99;75
36;35;36;35.67;20;22;20;20.67;75.90;75
36;35;36;35.67;20;22;20;20.67;75.81;75
36;35;36;35.67;20;22;20;20.67;75.71;75
36;35;36;35.67;20;22;20;20.67;75.62;75
36;35;36;35.67;20;22;20;20.67;75.52;75
36;35;36;35.67;20;22;20;20.67;75.43;75
36;35;36;35.67;20;22;20;20.67;75.34;75
36;35;36;35.67;20;22;20;20.67;75.24;75
36;35;36;35.67;20;22;20;20.67;75.15;75
36;35;36;35.67;20;22;20;20.67;75.06;75
36;35;35;35.33;20;22;20;20.67;76.63;76
36;35;35;35.33;20;23;20;21.00;76.58;76
36;35;35;35.33;20;22;21;21.00;76.53;76
36;35;35;35.33;20;23;21;21.33;76.49;76
36;35;35;35.33;20;23;21;21.33;76.44;76
36;35;35;35.33;20;23;21;21.33;76.39;76
36;35;35;35.33;20;23;21;21.33;76.35;76
36;35;35;35.33;20;23;21;21.33;76.30;76
36;35;35;35.33;20;23;21;21.33;76.25;76
36;35;35;35.33;20;23;21;21.33;76.20;76
36;35;35;35.33;20;23;21;21.33;76.16;76
36;35;35;35.33;20;23;21;21.33;76.11;76
