test;Kp;Ki;t1;t2;t3;Tavg;h1;h2;h3;Havg;PID_raw;PWM
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;178.48;178
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;178.86;178
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;179.24;179
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;179.62;179
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;180.00;179
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;180.38;180
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;180.76;180
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;181.14;181
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;181.52;181
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;181.90;181
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;182.28;182
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;182.66;182
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;183.04;183
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;183.43;183
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;183.81;183
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;184.19;184
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;184.57;184
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;184.95;184
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;185.33;185
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;185.71;185
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;186.09;186
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;186.47;186
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;186.85;186
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;187.23;187
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;187.61;187
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;187.99;187
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;188.37;188
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;188.75;188
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;189.13;189
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;189.52;189
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;189.90;189
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;190.28;190
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;190.66;190
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;191.04;191
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;191.42;191
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;191.80;191
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;192.18;192
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;192.56;192
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;192.94;192
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;193.32;193
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;193.70;193
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;194.08;194
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;194.46;194
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;194.84;194
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;195.23;195
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;195.61;195
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;195.99;195
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;196.37;196
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;196.75;196
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;197.13;197
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;197.51;197
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;197.89;197
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;198.27;198
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;198.65;198
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;199.03;199
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;199.41;199
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;199.79;199
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;200.17;200
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;200.55;200
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;200.93;200
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;201.32;201
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;192.98;192
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;192.98;192
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;192.98;192
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;192.98;192
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;192.98;192
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;192.98;192
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;184.27;184
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;183.89;183
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;183.51;183
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;183.13;183
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;182.75;182
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;182.36;182
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;181.98;181
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;181.60;181
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;181.22;181
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;180.84;180
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;180.46;180
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;180.08;180
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;179.70;179
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;179.32;179
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;178.94;178
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;178.56;178
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;178.18;178
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;177.80;177
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;177.42;177
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;177.04;177
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;167.94;167
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;167.18;167
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;166.42;166
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;165.66;165
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;164.90;164
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;164.13;164
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;163.37;163
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;162.61;162
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;161.85;161
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;161.09;161
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;160.33;160
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;159.57;159
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;158.81;158
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;158.04;158
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;157.28;157
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;156.52;156
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;155.76;155
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;155.00;154
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;154.24;154
7;25.00;0.32;46;45;46;45.67;9;11;9;wrz.67;153.48;153
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;161.43;161
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;161.05;161
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;160.67;160
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;160.29;160
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;168.62;168
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;177.33;177
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;177.71;177
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;178.10;178
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;178.48;178
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;178.86;178
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;179.24;179
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;179.62;179
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;180.00;179
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;180.38;180
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;180.76;180
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;181.14;181
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;181.52;181
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;181.90;181
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;182.28;182
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;182.66;182
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;183.04;183
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;183.42;183
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;183.81;183
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;184.19;184
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;184.57;184
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;184.95;184
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;185.33;185
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;185.71;185
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;186.09;186
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;186.47;186
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;186.85;186
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;187.23;187
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;187.61;187
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;187.99;187
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;188.37;188
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;188.75;188
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;189.13;189
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;189.51;189
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;189.90;189
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;190.28;190
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;190.66;190
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;191.04;191
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;191.42;191
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;191.80;191
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;192.18;192
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;192.56;192
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;192.94;192
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;193.32;193
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;193.70;193
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;194.08;194
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;194.46;194
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;194.84;194
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;195.22;195
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;195.61;195
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;195.99;195
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;196.37;196
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;196.75;196
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;197.13;197
7;25.00;0.32;45;44;45;44.67;9;12;9;10.00;197.51;197
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;45;45.00;9;11;9;wrz.67;189.18;189
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;180.46;180
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;180.08;180
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;179.70;179
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;179.32;179
7;25.00;0.32;45;45;46;45.33;9;11;9;wrz.67;178.94;178
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;178.56;178
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;178.18;178
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;177.80;177
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;177.42;177
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;177.04;177
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;176.65;176
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;176.27;176
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;175.89;175
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;175.51;175
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;175.13;175
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;174.75;174
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;174.37;174
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;173.99;173
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;173.61;173
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;173.23;173
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;172.85;172
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;172.47;172
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;172.09;172
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;171.71;171
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;171.33;171
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;170.94;170
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;170.56;170
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;170.18;170
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;169.80;169
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;169.42;169
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;169.04;169
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;168.66;168
7;25.00;0.32;45;45;46;45.33;9;9;9;9.00;168.28;168
7;25.00;0.32;45;45;46;45.33;9;9;9;9.00;167.90;167
7;25.00;0.32;45;45;46;45.33;9;10;9;wrz.33;167.52;167
7;25.00;0.32;45;45;46;45.33;9;9;9;9.00;167.14;167
7;25.00;0.32;45;45;46;45.33;9;9;9;9.00;166.76;166
7;25.00;0.32;45;45;46;45.33;9;9;9;9.00;166.38;166
7;25.00;0.32;45;45;46;45.33;9;9;9;9.00;166.00;165
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;10;9;wrz.33;174.33;174
7;25.00;0.32;45;45;45;45.00;9;10;9;wrz.33;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;10;9;wrz.33;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;9;9;9.00;174.33;174
7;25.00;0.32;45;45;45;45.00;9;10;9;wrz.33;174.33;174
7;25.00;0.32;45;45;45;45.00;9;10;9;wrz.33;174.33;174
45.00;;;;;;;;;;;;
45.00;;;;;;;;;;;;
45.00;;;;;;;;;;;;
45.00;;;;;;;;;;;;
45.00;;;;;;;;;;;;
45.00;;;;;;;;;;;;
44.67;;;;;;;;;;;;
44.67;;;;;;;;;;;;
44.33;;;;;;;;;;;;
44.33;;;;;;;;;;;;
44.00;;;;;;;;;;;;
44.00;;;;;;;;;;;;
43.67;;;;;;;;;;;;
43.33;;;;;;;;;;;;
43.33;;;;;;;;;;;;
42.67;;;;;;;;;;;;
42.67;;;;;;;;;;;;
42.67;;;;;;;;;;;;
42.00;;;;;;;;;;;;
42.00;;;;;;;;;;;;
41.67;;;;;;;;;;;;
41.33;;;;;;;;;;;;
41.00;;;;;;;;;;;;
40.33;;;;;;;;;;;;
40.33;;;;;;;;;;;;
40.00;;;;;;;;;;;;
39.33;;;;;;;;;;;;
39.33;;;;;;;;;;;;
39.33;;;;;;;;;;;;
38.33;;;;;;;;;;;;
38.33;;;;;;;;;;;;
38.00;;;;;;;;;;;;
37.33;;;;;;;;;;;;
37.33;;;;;;;;;;;;
37.00;;;;;;;;;;;;
37.00;;;;;;;;;;;;
36.33;;;;;;;;;;;;
36.33;;;;;;;;;;;;
35.33;;;;;;;;;;;;
35.33;;;;;;;;;;;;
35.33;;;;;;;;;;;;
35.33;;;;;;;;;;;;
34.67;;;;;;;;;;;;
34.33;;;;;;;;;;;;
34.33;;;;;;;;;;;;
34.33;;;;;;;;;;;;
34.00;;;;;;;;;;;;
33.67;;;;;;;;;;;;
33.33;;;;;;;;;;;;
33.33;;;;;;;;;;;;
33.33;;;;;;;;;;;;
33.00;;;;;;;;;;;;
32.67;;;;;;;;;;;;
32.33;;;;;;;;;;;;
32.33;;;;;;;;;;;;
32.33;;;;;;;;;;;;
32.00;;;;;;;;;;;;
32.00;;;;;;;;;;;;
31.67;;;;;;;;;;;;
31.67;;;;;;;;;;;;
31.33;;;;;;;;;;;;
31.33;;;;;;;;;;;;
31.00;;;;;;;;;;;;
31.00;;;;;;;;;;;;
30.67;;;;;;;;;;;;
30.67;;;;;;;;;;;;
30.67;;;;;;;;;;;;
30.33;;;;;;;;;;;;
30.33;;;;;;;;;;;;
30.00;;;;;;;;;;;;
30.00;;;;;;;;;;;;
29.67;;;;;;;;;;;;
29.67;;;;;;;;;;;;
29.67;;;;;;;;;;;;
29.67;;;;;;;;;;;;
29.67;;;;;;;;;;;;
29.67;;;;;;;;;;;;
29.33;;;;;;;;;;;;
29.00;;;;;;;;;;;;
29.00;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.67;;;;;;;;;;;;
28.33;;;;;;;;;;;;
28.33;;;;;;;;;;;;
28.33;;;;;;;;;;;;
28.33;;;;;;;;;;;;
28.00;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.67;;;;;;;;;;;;
27.33;;;;;;;;;;;;
27.33;;;;;;;;;;;;
27.00;;;;;;;;;;;;
27.00;;;;;;;;;;;;
27.00;;;;;;;;;;;;
27.00;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.67;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.33;;;;;;;;;;;;
26.00;;;;;;;;;;;;
26.00;;;;;;;;;;;;
26.00;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.67;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.33;;;;;;;;;;;;
25.00;;;;;;;;;;;;
25.00;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.67;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.33;;;;;;;;;;;;
24.00;;;;;;;;;;;;
24.00;;;;;;;;;;;;
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;575.92;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.48;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.48;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.47;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.48;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.48;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.48;255
8;25.00;0.34;24;24;24;24.00;43;43;46;44.00;550.48;255
8;25.00;0.34;24;24;24;24.00;44;43;46;44.33;550.48;255
8;25.00;0.34;24;24;24;24.00;44;44;46;44.67;550.47;255
8;25.00;0.34;24;24;24;24.00;44;44;46;44.67;550.48;255
8;25.00;0.34;24;25;24;24.33;44;44;45;44.33;541.74;255
8;25.00;0.34;24;25;24;24.33;44;44;45;44.33;541.74;255
8;25.00;0.34;24;25;24;24.33;44;44;45;44.33;541.74;255
8;25.00;0.34;24;25;24;24.33;44;44;45;44.33;541.74;255
8;25.00;0.34;25;25;25;25.00;44;44;44;44.00;524.27;255
8;25.00;0.34;25;25;25;25.00;44;44;44;44.00;524.26;255
